model,fold,target,train_n,test_n,t_test_start,t_test_end,slice,state,n,pos_rate,auc,avg_precision,logloss,brier,accuracy@0.5,precision@0.5,recall@0.5,mean_pnl_R,top10_n,top10_mean_pnl_R,top10_winrate,top10_timerate
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,1,263.0,0.2889733840304182,0.7791303124120461,0.5705878830573532,0.5885422183079391,0.2029498528438936,0.6844106463878327,0.472,0.7763157894736842,0.27456337333131703,26.0,2.4917360293481514,0.8076923076923077,0.3076923076923077
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,3,210.0,0.22857142857142856,0.7271090534979424,0.5052809864458689,0.6624340486070778,0.23623667838780307,0.6,0.3269230769230769,0.7083333333333334,-0.06945421125295624,21.0,1.7240364540107724,0.7619047619047619,0.42857142857142855
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,2,208.0,0.25,0.7396449704142012,0.45803583265089487,0.5931602840218491,0.19587390231672755,0.7019230769230769,0.4264705882352941,0.5576923076923077,0.010139101027806206,20.0,1.021418014602974,0.55,0.3
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,6,376.0,0.2526595744680851,0.7307360929012923,0.49260679303248434,0.6404161581479485,0.22292711253867095,0.6462765957446809,0.3869047619047619,0.6842105263157895,0.07046364240810479,37.0,1.9718030365698878,0.7297297297297297,0.24324324324324326
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,7,461.0,0.2885032537960954,0.7465615257656336,0.5056116340018526,0.6405178508446893,0.21936340741557964,0.6637744034707158,0.45089285714285715,0.7593984962406015,0.21700529197307172,46.0,1.6506915472933827,0.717391304347826,0.32608695652173914
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,8,337.0,0.26409495548961426,0.7222725625226531,0.4616899457796389,0.6485639674163259,0.22588710120557012,0.6528189910979229,0.4090909090909091,0.7078651685393258,0.1127745863575251,33.0,1.5485470842550018,0.5757575757575758,0.30303030303030304
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S4_crowd_x_trend1d,2,443.0,0.25733634311512416,0.758172025809204,0.5187332218734062,0.6112468735794517,0.21172438702705984,0.654627539503386,0.40298507462686567,0.7105263157894737,0.03029853976817634,44.0,1.5056242592181157,0.6363636363636364,0.29545454545454547
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S4_crowd_x_trend1d,3,915.0,0.2721311475409836,0.7250141707973033,0.4755633246075488,0.6405825936385502,0.220770354416529,0.6666666666666666,0.43,0.6907630522088354,0.16846729405205563,91.0,1.7716443476441606,0.6703296703296703,0.24175824175824176
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,6,203.0,0.33497536945812806,0.6340958605664488,0.42144422706544127,0.7112001735829235,0.25532165923925804,0.5714285714285714,0.415929203539823,0.6911764705882353,0.46608279696192983,20.0,1.279599730294266,0.65,0.35
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,7,262.0,0.23282442748091603,0.66797161732322,0.39728727309761663,0.5829573392464389,0.1992404538948085,0.7022900763358778,0.3835616438356164,0.45901639344262296,-0.018858721915700167,26.0,0.5343231915376948,0.38461538461538464,0.19230769230769232
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,4,205.0,0.15121951219512195,0.7995921394141638,0.4194120431077898,0.5658254905553628,0.19261763916400218,0.7073170731707317,0.30666666666666664,0.7419354838709677,-0.41413113408155927,20.0,0.948110111699973,0.5,0.2
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,5,309.0,0.3074433656957929,0.759272011805214,0.5767346459231486,0.7343538023648142,0.2593530329886258,0.5889967637540453,0.42,0.8842105263157894,0.30027046179785566,30.0,2.3457435195756386,0.7666666666666667,0.23333333333333334
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,6,382.0,0.2513089005235602,0.7333187645687645,0.48797288039036724,0.6558952014617304,0.22979870466441965,0.6204188481675392,0.36464088397790057,0.6875,0.020260143558942054,38.0,1.7678892934297765,0.6578947368421053,0.21052631578947367
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,7,423.0,0.26004728132387706,0.7128666860296253,0.4394226346224181,0.6544958969273821,0.22295269707294793,0.6713947990543735,0.41714285714285715,0.6636363636363637,0.1071509412481857,42.0,1.4503962365612668,0.6666666666666666,0.38095238095238093
logreg,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,8,349.0,0.24641833810888253,0.7566539923954373,0.5176980131782026,0.5966951125758337,0.205248170476526,0.6819484240687679,0.4161073825503356,0.7209302325581395,0.03347039639288988,34.0,1.8139085571268638,0.6764705882352942,0.2647058823529412
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,SCOPE,RISK_ON_1,443.0,0.4288939051918736,0.769377990430622,0.6904090962399672,0.6531649618776487,0.22580498093055235,0.6523702031602708,0.5596026490066225,0.8894736842105263,0.8037846396248981,44.0,2.5730623226564258,0.8863636363636364,0.3409090909090909
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S1_regime_code_1d,1,751.0,0.2596537949400799,0.7100534956650064,0.4792073883643668,0.6162748196935778,0.21529112630381564,0.6537949400798935,0.3941368078175896,0.6205128205128205,0.04013108237511316,75.0,1.5305360224376596,0.6,0.16
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S1_regime_code_1d,0,537.0,0.3426443202979516,0.8231925113930287,0.6759735349112744,0.6208133067628605,0.21161120828003743,0.6871508379888268,0.5245398773006135,0.9293478260869565,0.4582645234495274,53.0,2.601129008513232,0.8867924528301887,0.32075471698113206
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,1,206.0,0.32038834951456313,0.7858225108225109,0.60361114622007,0.6297548005972569,0.219266387156059,0.6844660194174758,0.5041322314049587,0.9242424242424242,0.41636313033036204,20.0,2.2856825026353027,0.75,0.2
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,3,382.0,0.3219895287958115,0.8444297956493079,0.6778880081580814,0.6132836095242172,0.20570827172087666,0.6910994764397905,0.5113122171945701,0.9186991869918699,0.3124953546376654,38.0,2.3825114854394163,0.8421052631578947,0.34210526315789475
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,0,638.0,0.25705329153605017,0.7059534835854688,0.48861376798958056,0.6059217537843204,0.21083522778406796,0.664576802507837,0.3975409836065574,0.5914634146341463,0.023358147426392136,63.0,1.375809389001982,0.5714285714285714,0.19047619047619047
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S3_funding_x_oi,3,296.0,0.28378378378378377,0.7787511230907458,0.5571414342734778,0.6528789284577099,0.22549630021640085,0.6418918918918919,0.4276315789473684,0.7738095238095238,0.224798536333719,29.0,2.2711470277219488,0.7931034482758621,0.2413793103448276
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S3_funding_x_oi,4,224.0,0.24107142857142858,0.7587145969498911,0.5534768974939972,0.6564280993035531,0.2309175020193935,0.6071428571428571,0.3508771929824561,0.7407407407407407,-0.023491376669946433,22.0,2.0912466285516493,0.7727272727272727,0.22727272727272727
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S4_crowd_x_trend1d,2,1288.0,0.2942546583850932,0.7698767238201393,0.587182146259221,0.6181670305291406,0.2137568747675044,0.6677018633540373,0.46129541864139023,0.7704485488126649,0.2144615620777222,128.0,2.1604439493689487,0.7734375,0.3046875
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,7,255.0,0.3333333333333333,0.6787543252595156,0.4897631350334117,0.6778419502662852,0.24095288415188337,0.6235294117647059,0.4580152671755725,0.7058823529411765,0.3679102891322997,25.0,1.7596890342968254,0.68,0.24
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,6,236.0,0.2076271186440678,0.7546655025646621,0.4933192981908051,0.5748490141543838,0.19313036656469404,0.7161016949152542,0.3875,0.6326530612244898,-0.19429628257710158,23.0,1.7525157562969738,0.6521739130434783,0.2608695652173913
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,5,443.0,0.4288939051918736,0.769377990430622,0.6904090962399672,0.6531649618776487,0.22580498093055235,0.6523702031602708,0.5596026490066225,0.8894736842105263,0.8037846396248981,44.0,2.5730623226564258,0.8863636363636364,0.3409090909090909
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,8,358.0,0.29329608938547486,0.8027103331451158,0.6578513032232174,0.5714007027630641,0.1950220881155279,0.7178770949720671,0.5125,0.780952380952381,0.18895642977428223,35.0,2.277321500310271,0.7428571428571429,0.2857142857142857
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,6,360.0,0.29444444444444445,0.719358193433368,0.48424063625999747,0.659826771240026,0.22998734122289555,0.6333333333333333,0.42696629213483145,0.7169811320754716,0.13015083842305344,36.0,1.6584572519072904,0.7222222222222222,0.3611111111111111
logreg,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,7,386.0,0.26424870466321243,0.7897334990334162,0.5561888182604593,0.6228660969282807,0.21331199130473205,0.6632124352331606,0.4263157894736842,0.7941176470588235,0.12877114606225923,38.0,2.431061144254074,0.7894736842105263,0.18421052631578946
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,SCOPE,RISK_ON_1,468.0,0.2841880341880342,0.7398496240601503,0.5140298501800065,0.6185558417797435,0.2149017917180995,0.6538461538461539,0.4325581395348837,0.6992481203007519,0.1019722568099493,46.0,1.5128301102231656,0.6521739130434783,0.2391304347826087
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,2,431.0,0.29466357308584684,0.7370493162038956,0.5113764012828398,0.5927734535447399,0.20276881244585146,0.6705336426914154,0.45614035087719296,0.6141732283464567,0.21679191234894835,43.0,1.7656164491551487,0.6976744186046512,0.32558139534883723
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,3,811.0,0.20098643649815043,0.712177156706809,0.4387939987653596,0.5582179996638833,0.18918104024333493,0.7090012330456227,0.3510204081632653,0.5276073619631901,-0.18926168230998508,81.0,1.095928058950063,0.5555555555555556,0.2962962962962963
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,0,792.0,0.22727272727272727,0.7259531590413943,0.4734989489142117,0.5825430090918605,0.19912636803944803,0.6919191919191919,0.3873239436619718,0.6111111111111112,-0.07674968746406167,79.0,1.2732672512099263,0.6075949367088608,0.2911392405063291
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,1,275.0,0.2545454545454545,0.7745644599303136,0.5052569579035179,0.5605519510777317,0.18781552754989572,0.7127272727272728,0.45544554455445546,0.6571428571428571,0.09176095990785067,27.0,1.5489122184081936,0.6296296296296297,0.3333333333333333
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,4,215.0,0.25116279069767444,0.7463768115942029,0.5287136199230522,0.5501513548610687,0.18575762334627258,0.7116279069767442,0.4411764705882353,0.5555555555555556,0.004623279417118751,21.0,1.687887416470719,0.6666666666666666,0.2857142857142857
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,5,206.0,0.18932038834951456,0.7035160448334101,0.41557778747858976,0.5383875335259797,0.18307384702328147,0.6990291262135923,0.3050847457627119,0.46153846153846156,-0.16664682489071433,20.0,1.1439576313983786,0.55,0.2
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,3,221.0,0.2398190045248869,0.647461814914645,0.41080882719015444,0.6377479187081064,0.22618347006467393,0.6199095022624435,0.32967032967032966,0.5660377358490566,-0.039028502580389986,22.0,1.1107345945680487,0.5454545454545454,0.2727272727272727
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,3,1162.0,0.229776247848537,0.7317724352938715,0.4694420257521165,0.5555791707400588,0.18852866403407878,0.7039586919104991,0.39452054794520547,0.5393258426966292,-0.07230175159193776,116.0,1.2677295141902118,0.5948275862068966,0.3103448275862069
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,5,468.0,0.2841880341880342,0.7398496240601503,0.5140298501800065,0.6185558417797435,0.2149017917180995,0.6538461538461539,0.4325581395348837,0.6992481203007519,0.1019722568099493,46.0,1.5128301102231656,0.6521739130434783,0.2391304347826087
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,4,378.0,0.21957671957671956,0.7674086175209313,0.5192943896886103,0.5334836805112892,0.17708441587528279,0.7486772486772487,0.45,0.6506024096385542,-0.09371951503747049,37.0,1.454976423965391,0.7027027027027027,0.40540540540540543
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,1,210.0,0.22857142857142856,0.756687242798354,0.4668847658959141,0.4997472070836977,0.16893026377146997,0.7285714285714285,0.41509433962264153,0.4583333333333333,0.0029371030514967786,21.0,1.7818627646453549,0.5714285714285714,0.19047619047619047
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,8,355.0,0.2056338028169014,0.6891091032740698,0.4171388941590717,0.6070478872779027,0.20681163051853688,0.6788732394366197,0.3277310924369748,0.5342465753424658,-0.12374559734686981,35.0,1.1796325038710629,0.5428571428571428,0.2
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,7,384.0,0.2630208333333333,0.7545743973690655,0.5156770833793378,0.5734282430859926,0.19441242410539297,0.703125,0.4557823129251701,0.6633663366336634,0.05427601265718663,38.0,1.1052068595679627,0.631578947368421,0.4473684210526316
logreg,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,6,418.0,0.25598086124401914,0.7207079965141088,0.4990498034215534,0.5895449312344326,0.204496258941117,0.6626794258373205,0.3924050632911392,0.5794392523364486,-0.02612201984204532,41.0,1.3538461251207794,0.6341463414634146,0.34146341463414637
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,SCOPE,RISK_ON_1,547.0,0.2742230347349177,0.7527959697732999,0.5300710771777846,0.574476254046155,0.1805313876617589,0.7367458866544789,0.525,0.42,0.06664845154641273,54.0,1.4038267336413708,0.6851851851851852,0.42592592592592593
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S1_regime_code_1d,1,385.0,0.3142857142857143,0.7271162033558728,0.5752493440273494,0.6730256292953244,0.19919496464491931,0.7220779220779221,0.5921052631578947,0.371900826446281,0.27900975737668093,38.0,2.0397820317903665,0.8157894736842105,0.39473684210526316
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S1_regime_code_1d,3,744.0,0.21236559139784947,0.7376657882230958,0.4157283746869649,0.5255283699988377,0.16029728833890647,0.7809139784946236,0.4725274725274725,0.2721518987341772,-0.21307053126108305,74.0,1.0318163735289716,0.4864864864864865,0.17567567567567569
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S2_markov_x_vol1d,0,1043.0,0.23202301054650049,0.731291464182169,0.44821757697776476,0.5644604507895282,0.16861202699838593,0.7698945349952061,0.5078125,0.26859504132231404,-0.08981493300976168,104.0,1.3463563306255548,0.5480769230769231,0.16346153846153846
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S2_markov_x_vol1d,1,209.0,0.17703349282296652,0.8279384035197989,0.5993192545603878,0.3801857384729224,0.11226855982592454,0.8421052631578947,0.5666666666666667,0.4594594594594595,-0.257103619789271,20.0,2.0299757020574996,0.7,0.2
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S3_funding_x_oi,7,320.0,0.265625,0.7295619524405507,0.4977760414353484,0.622835612342395,0.18065634530763983,0.75,0.5641025641025641,0.25882352941176473,0.03216015734712713,32.0,1.3627082316833747,0.59375,0.28125
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S3_funding_x_oi,6,370.0,0.22972972972972974,0.7814241486068112,0.5854948584010803,0.483159269285944,0.14674910457061643,0.7945945945945946,0.5737704918032787,0.4117647058823529,-0.10914119341984484,37.0,1.7433299253992183,0.7567567567567568,0.43243243243243246
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S3_funding_x_oi,8,286.0,0.22377622377622378,0.7661880630630631,0.47634135588594234,0.5419107682560628,0.15884547918742564,0.7937062937062938,0.5675675675675675,0.328125,-0.08435005063860491,28.0,1.7217843537260429,0.6071428571428571,0.14285714285714285
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S4_crowd_x_trend1d,2,468.0,0.30128205128205127,0.7331207842626933,0.5631976687395408,0.6498471540465753,0.19507080974643487,0.7264957264957265,0.5714285714285714,0.36879432624113473,0.2217966320418382,46.0,1.9223886417276146,0.782608695652174,0.391304347826087
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S4_crowd_x_trend1d,3,891.0,0.20089786756453423,0.7572500156926746,0.44201878339796086,0.4882075002306019,0.14719167871093386,0.7991021324354658,0.5,0.30726256983240224,-0.24266549584640149,89.0,1.226632563730548,0.5393258426966292,0.21348314606741572
lgbm,0,y_good_05,6776,1359,2023-01-22 00:00:00+00:00,2023-11-07 14:40:00+00:00,S5_btcRisk_x_regimeUp,5,547.0,0.2742230347349177,0.7527959697732999,0.5300710771777846,0.574476254046155,0.1805313876617589,0.7367458866544789,0.525,0.42,0.06664845154641273,54.0,1.4038267336413708,0.6851851851851852,0.42592592592592593
