scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
ALL,0.52,641,0.5678627145085804,1.4620692330793679,937.1863784038749,0.641185647425897,0.31825273010920435,1.6975439059624502,12.0,21.0
ALL,0.54,560,0.5821428571428572,1.550016890755794,868.0094588232447,0.6553571428571429,0.31607142857142856,1.8211629627066348,11.0,23.0
ALL,0.56,493,0.5983772819472617,1.616343015535787,796.857106659143,0.6774847870182555,0.332657200811359,1.9258722262462455,10.0,24.0
ALL,0.58,428,0.6121495327102804,1.6762410918464912,717.4311873102982,0.6962616822429907,0.3411214953271028,2.0275876651358233,9.0,25.0
ALL,0.6,381,0.6272965879265092,1.7413286492264386,663.4462153552731,0.7112860892388452,0.34120734908136485,2.106160701981703,8.0,26.0
ALL,0.62,320,0.640625,1.8240616024282663,583.6997127770452,0.734375,0.353125,2.2404252291218105,7.0,27.0
ALL,0.64,279,0.6451612903225806,1.862625412448341,519.6724900730871,0.7491039426523297,0.3655913978494624,2.3428100432906755,6.0,29.0
ALL,0.66,236,0.652542372881356,1.87969252575442,443.6074360780431,0.7669491525423728,0.3728813559322034,2.3974581271222526,5.0,30.0
ALL,0.68,196,0.6581632653061225,1.9214607562762571,376.6063082301464,0.7602040816326531,0.3469387755102041,2.4237962005505587,4.0,31.0
ALL,0.7000000000000001,166,0.6746987951807228,2.00311847616053,332.517667042648,0.7771084337349398,0.3433734939759036,2.520305481223127,2.0,32.0
ALL,0.72,138,0.6594202898550725,1.9703129404533761,271.9031857825659,0.782608695652174,0.36231884057971014,2.5510776533524906,3.0,33.0
ALL,0.74,114,0.6578947368421053,2.064169020612825,235.31526834986204,0.7982456140350878,0.34210526315789475,2.705081701037593,1.0,34.0
RISK_ON_1,0.0,1744,0.31536697247706424,0.25724142048906606,448.62903733293126,0.34461009174311924,0.18979357798165136,0.07658936896182747,35.0,29.0
RISK_ON_1,0.02,1728,0.31828703703703703,0.28803905016318504,497.73147868198373,0.34780092592592593,0.19155092592592593,0.1126150463078845,34.0,27.0
RISK_ON_1,0.04,1690,0.3248520710059172,0.3182508947297725,537.8440120933155,0.35502958579881655,0.1952662721893491,0.14563523364812656,33.0,25.0
RISK_ON_1,0.06,1628,0.3366093366093366,0.3654860445276046,595.0112804909403,0.36732186732186733,0.20147420147420148,0.19633942154351214,32.0,23.0
RISK_ON_1,0.08,1563,0.34804862444017914,0.4121555711947907,644.1991577774578,0.3800383877159309,0.20857325655790146,0.2471849147404883,31.0,20.0
RISK_ON_1,0.1,1487,0.36112979152656355,0.46534061534385535,691.9614950163129,0.3940820443846671,0.21654337592468056,0.3090061946091192,30.0,18.0
RISK_ON_1,0.12,1412,0.37393767705382436,0.5257609071491903,742.3744008946567,0.40793201133144474,0.22025495750708216,0.3828113483674607,29.0,16.0
RISK_ON_1,0.14,1332,0.3918918918918919,0.6010875030760822,800.6485540973415,0.42567567567567566,0.22672672672672672,0.470861897393422,28.0,13.0
RISK_ON_1,0.16,1252,0.4049520766773163,0.6599355434610377,826.2393004132192,0.44089456869009586,0.23322683706070288,0.538689629749349,27.0,11.0
RISK_ON_1,0.18,1174,0.4190800681431005,0.7182957154728086,843.2791699650772,0.4565587734241908,0.2402044293015332,0.6137824313709737,26.0,9.0
RISK_ON_1,0.2,1113,0.435759209344115,0.7934049272373932,883.0596840152186,0.4752920035938904,0.24707996406109614,0.7077191717006075,25.0,3.0
RISK_ON_1,0.22,1050,0.44857142857142857,0.8355626341739435,877.3407658826407,0.4857142857142857,0.24952380952380954,0.7542868597224086,24.0,5.0
RISK_ON_1,0.24,982,0.46334012219959264,0.9116154685581364,895.2063901240899,0.5030549898167006,0.2515274949083503,0.8554822382747234,23.0,1.0
RISK_ON_1,0.26,909,0.47854785478547857,0.9815895209428405,892.264874537042,0.5203520352035204,0.25742574257425743,0.9415770766352085,22.0,2.0
RISK_ON_1,0.28,854,0.49063231850117095,1.027605309668551,877.5749344569425,0.5327868852459017,0.26229508196721313,1.0026856518648102,21.0,4.0
RISK_ON_1,0.3,801,0.5043695380774033,1.082786619664869,867.31208235156,0.5468164794007491,0.264669163545568,1.0675254302948118,20.0,6.0
RISK_ON_1,0.32,746,0.5214477211796247,1.147099225913275,855.7360225313032,0.5630026809651475,0.26943699731903487,1.145057335444764,19.0,7.0
RISK_ON_1,0.34,694,0.5403458213256485,1.227553905373318,851.9224103290827,0.5821325648414986,0.276657060518732,1.2514606389549456,18.0,8.0
RISK_ON_1,0.36,640,0.55,1.2915291086623455,826.5786295439011,0.5953125,0.2734375,1.336253581311501,17.0,10.0
RISK_ON_1,0.38,595,0.5663865546218487,1.3749072671872606,818.0698239764201,0.611764705882353,0.2739495798319328,1.447396415340332,16.0,12.0
RISK_ON_1,0.4,550,0.58,1.4265252614908779,784.5888938199828,0.6272727272727273,0.28363636363636363,1.5218466568907325,15.0,14.0
RISK_ON_1,0.42,498,0.5943775100401606,1.5001910178523339,747.0951268904623,0.642570281124498,0.28313253012048195,1.632002946923615,13.0,15.0
RISK_ON_1,0.44,466,0.5944206008583691,1.4991498208187746,698.603816501549,0.6416309012875536,0.2832618025751073,1.6360742799855341,14.0,17.0
RISK_ON_1,0.46,431,0.6009280742459396,1.5237482577910726,656.7354991079523,0.6473317865429234,0.28074245939675174,1.664829834263892,12.0,19.0
