scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
RISK_ON_1,0.3,1180,0.49322033898305084,1.085293131315291,1280.6458949520434,0.5364406779661017,0.2754237288135593,1.0958459805155603,17.0,7.0
RISK_ON_1,0.32,1078,0.5074211502782932,1.1397233348849156,1228.6217550059391,0.551948051948052,0.28664192949907236,1.1706267768581418,16.0,9.0
RISK_ON_1,0.34,991,0.520686175580222,1.1892348406623763,1178.531727096415,0.5660948536831484,0.2946518668012109,1.240438108749911,15.0,11.0
RISK_ON_1,0.36,909,0.5401540154015402,1.2707127604045878,1155.0778992077703,0.5874587458745875,0.30363036303630364,1.3583655549077265,14.0,12.0
RISK_ON_1,0.38,836,0.5526315789473685,1.324789099459963,1107.523687148529,0.5992822966507177,0.30861244019138756,1.4390100638073835,13.0,14.0
RISK_ON_1,0.4,763,0.5661861074705111,1.3987001201150262,1067.208191647765,0.6146788990825688,0.3132372214941022,1.5597094281017805,12.0,15.0
RISK_ON_1,0.42,698,0.5816618911174785,1.4835984069797739,1035.5516880718822,0.6303724928366762,0.3108882521489971,1.697355275692656,11.0,16.0
RISK_ON_1,0.44,632,0.5870253164556962,1.4900065341731297,941.684129597418,0.6376582278481012,0.31645569620253167,1.7170072653714386,10.0,19.0
RISK_ON_1,0.46,583,0.5951972555746141,1.5293024830759216,891.5833476332623,0.6483704974271012,0.31732418524871353,1.7628812791894886,9.0,21.0
RISK_ON_1,0.48,536,0.6044776119402985,1.568835589963179,840.895876220264,0.6604477611940298,0.3208955223880597,1.8311108041905977,8.0,23.0
RISK_ON_1,0.5,496,0.6048387096774194,1.5884094561986422,787.8510902745265,0.6633064516129032,0.3165322580645161,1.86499906334004,7.0,26.0
RISK_ON_1,0.52,446,0.625560538116592,1.6926396545571374,754.9172859324833,0.6883408071748879,0.32286995515695066,2.020311645147855,6.0,27.0
RISK_ON_1,0.54,401,0.6334164588528678,1.750229619024843,701.842077228962,0.6932668329177057,0.3092269326683292,2.0786830772948033,5.0,28.0
RISK_ON_1,0.56,355,0.6507042253521127,1.821171009267473,646.515708289953,0.704225352112676,0.30985915492957744,2.1782046478496797,4.0,29.0
RISK_ON_1,0.58,310,0.6612903225806451,1.8799124424055875,582.7728571457321,0.7161290322580646,0.3096774193548387,2.245590792089097,2.0,30.0
RISK_ON_1,0.6,280,0.6535714285714286,1.8641780092886517,521.9698426008225,0.7071428571428572,0.30357142857142855,2.205643075873474,3.0,31.0
RISK_ON_1,0.62,242,0.6818181818181818,2.0218786403485374,489.2946309643461,0.731404958677686,0.29338842975206614,2.3956858121877533,1.0,32.0
