definition_id,branch_id,year,symbol,final_status,event_count
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_LINKUSD,accepted,47
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_LINKUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_LPTUSD,accepted,9
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_LTCUSD,accepted,136
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_LTCUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_NEARUSD,accepted,44
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_NEARUSD,actual_position_overlap,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_ONDOUSD,accepted,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_OPUSD,accepted,29
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_ORDIUSD,accepted,48
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_ORDIUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_PEPEUSD,accepted,100
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_PEPEUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_RUNEUSD,accepted,70
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_RUNEUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SEIUSD,accepted,30
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SEIUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SHIBUSD,accepted,52
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SHIBUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SNXUSD,accepted,49
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SOLUSD,accepted,72
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SOLUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_STRKUSD,accepted,47
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_STRKUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_STXUSD,accepted,9
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SUIUSD,accepted,50
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_SUIUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_THETAUSD,accepted,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_TIAUSD,accepted,58
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_TIAUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_TRXUSD,accepted,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_UNIUSD,accepted,95
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_UNIUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_WIFUSD,accepted,90
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_WIFUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_WLDUSD,accepted,85
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_WLDUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_WUSD,accepted,30
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XBTUSD,accepted,67
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XBTUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XLMUSD,accepted,29
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XMRUSD,accepted,186
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XMRUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XRPUSD,accepted,105
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_XRPUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2024,PF_ZECUSD,accepted,27
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AAVEUSD,accepted,228
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AAVEUSD,actual_position_overlap,10
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ADAUSD,accepted,228
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ADAUSD,actual_position_overlap,14
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AIXBTUSD,accepted,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ALCHUSD,accepted,17
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ALGOUSD,accepted,168
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ALGOUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_APEUSD,accepted,73
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_APEUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_APTUSD,accepted,125
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_APTUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ARBUSD,accepted,178
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ARBUSD,actual_position_overlap,8
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ATOMUSD,accepted,186
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ATOMUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AVAXUSD,accepted,230
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AVAXUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_AXSUSD,accepted,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BCHUSD,accepted,165
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BCHUSD,actual_position_overlap,8
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BNBUSD,accepted,244
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BNBUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BONKUSD,accepted,234
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BONKUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BRETTUSD,accepted,31
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_BRETTUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_CRVUSD,accepted,279
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_CRVUSD,actual_position_overlap,10
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DASHUSD,accepted,26
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DASHUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOGEUSD,accepted,148
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOGEUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOGUSD,accepted,32
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOGUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOTUSD,accepted,222
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DOTUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_DYDXUSD,accepted,64
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ENAUSD,accepted,94
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ENAUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ENSUSD,accepted,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ETHUSD,accepted,43
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ETHUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FARTCOINUSD,accepted,84
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FARTCOINUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FETUSD,accepted,23
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FILUSD,accepted,177
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FILUSD,actual_position_overlap,11
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_FLOKIUSD,accepted,70
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GALAUSD,accepted,131
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GALAUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GOATUSD,accepted,264
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GOATUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GRASSUSD,accepted,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GRASSUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_GRTUSD,accepted,10
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_HBARUSD,accepted,154
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_HBARUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_HYPEUSD,accepted,79
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_HYPEUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ICPUSD,accepted,175
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ICPUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_INJUSD,accepted,191
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_INJUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_JASMYUSD,accepted,138
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_JASMYUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_JTOUSD,accepted,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_JUPUSD,accepted,46
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_JUPUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_KASUSD,accepted,97
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_KASUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LDOUSD,accepted,148
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LDOUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LINKUSD,accepted,210
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LINKUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LPTUSD,accepted,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LTCUSD,accepted,184
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_LTCUSD,actual_position_overlap,10
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MANAUSD,accepted,177
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MANAUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MELANIAUSD,accepted,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MEWUSD,accepted,21
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MEWUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MOODENGUSD,accepted,188
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_MOODENGUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_NEARUSD,accepted,327
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_NEARUSD,actual_position_overlap,15
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_NEIROUSD,accepted,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ONDOUSD,accepted,129
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ONDOUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_OPUSD,accepted,117
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_OPUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ORDIUSD,accepted,13
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ORDIUSD,actual_position_overlap,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PENGUUSD,accepted,26
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PENGUUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PENGUUSD,missing_exit_bar,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PEPEUSD,accepted,210
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PEPEUSD,actual_position_overlap,8
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PNUTUSD,accepted,17
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_POLUSD,accepted,37
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_POLUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_POPCATUSD,accepted,131
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_POPCATUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PUMPUSD,accepted,18
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PUMPUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PYTHUSD,accepted,56
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_PYTHUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RAYUSD,accepted,28
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RAYUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RENDERUSD,accepted,110
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RENDERUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RUNEUSD,accepted,204
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_RUNEUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SEIUSD,accepted,69
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SEIUSD,actual_position_overlap,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SHIBUSD,accepted,169
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SHIBUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SHIBUSD,missing_exit_bar,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SNXUSD,accepted,16
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SOLUSD,accepted,88
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SOLUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SPXUSD,accepted,76
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SPXUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_STRKUSD,accepted,8
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_STXUSD,accepted,99
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_STXUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SUIUSD,accepted,165
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SUIUSD,actual_position_overlap,7
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SUSHIUSD,accepted,84
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_SUSHIUSD,actual_position_overlap,2
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TAOUSD,accepted,177
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TAOUSD,actual_position_overlap,9
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TIAUSD,accepted,127
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TIAUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TRUMPUSD,accepted,83
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TRUMPUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TRXUSD,accepted,87
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TRXUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TURBOUSD,accepted,109
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_TURBOUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_UNIUSD,accepted,254
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_UNIUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_VETUSD,accepted,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_VIRTUALUSD,accepted,60
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_WIFUSD,accepted,252
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_WIFUSD,actual_position_overlap,11
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_WLDUSD,accepted,167
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_WLDUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XBTUSD,accepted,11
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XBTUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XLMUSD,accepted,148
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XLMUSD,actual_position_overlap,4
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XMRUSD,accepted,153
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XMRUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XRPUSD,accepted,102
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XRPUSD,actual_position_overlap,5
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XTZUSD,accepted,75
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_XTZUSD,actual_position_overlap,1
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ZECUSD,accepted,93
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,2025,PF_ZECUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_AAVEUSD,accepted,7
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_AAVEUSD,actual_position_overlap,2
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ADAUSD,accepted,68
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ADAUSD,actual_position_overlap,12
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ATOMUSD,accepted,72
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ATOMUSD,actual_position_overlap,12
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_AVAXUSD,accepted,26
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_AVAXUSD,actual_position_overlap,3
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_AXSUSD,accepted,2
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_BCHUSD,accepted,74
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_BCHUSD,actual_position_overlap,27
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_CRVUSD,accepted,107
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_CRVUSD,actual_position_overlap,28
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_DOGEUSD,accepted,76
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_DOGEUSD,actual_position_overlap,19
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_DOTUSD,accepted,4
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ETHUSD,accepted,36
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_ETHUSD,actual_position_overlap,6
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_LINKUSD,accepted,53
kda01_v2_robustness_negative_completed_failure_timeout_6h,robustness_negative_completed_failure,2023,PF_LINKUSD,actual_position_overlap,15
