symbol,grammar_cell,parent_family,exact_decision_timestamp_overlaps
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_ICXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection,KDA01,51
PF_IMXUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,14
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,1
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,4
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,12
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,5
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_IMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection,KDA01,179
PF_INJUSD,trade_downside+mark_downside+structural_rejection,KDA02,10
PF_INJUSD,trade_downside+mark_downside+structural_rejection,KDA03,208
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,98
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,10
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,89
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,3
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,4
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,3
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,51
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,4
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,55
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,24
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,7
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,39
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_INJUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_IOTAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_IOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_IPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection,KDA01,134
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,55
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,22
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,12
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_JASMYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection,KDA01,2
PF_JTOUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_JTOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection,KDA01,139
PF_JUPUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,55
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,23
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,14
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_JUPUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_KAIAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_KAITOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection,KDA01,201
PF_KASUSD,trade_downside+mark_downside+structural_rejection,KDA02,5
PF_KASUSD,trade_downside+mark_downside+structural_rejection,KDA03,53
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,99
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,5
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,26
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,7
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,4
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,3
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,27
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,1
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,9
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,27
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,5
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,7
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_KASUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_KAVAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_KSMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection,KDA01,385
PF_LDOUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection,KDA03,7
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,148
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,2
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,4
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,83
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,1
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,44
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_LDOUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_LINKUSD,trade_downside+mark_downside+structural_rejection,KDA01,289
PF_LINKUSD,trade_downside+mark_downside+structural_rejection,KDA02,24
PF_LINKUSD,trade_downside+mark_downside+structural_rejection,KDA03,449
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,180
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,23
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,208
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,5
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,14
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,4
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,102
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,12
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,119
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_LINKUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,62
