symbol,year,grammar_cell,state_rows,onsets,episodes,duration_minutes_median,duration_minutes_p95
PF_TRUMPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_TRUMPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2957,2123,2123,5.0,15.0
PF_TRUMPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRUMPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRUMPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection,2696,2250,2250,5.0,10.0
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi,1003,848,848,5.0,10.0
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,377,335,335,5.0,10.0
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,252,223,223,5.0,10.0
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_TRUUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRUUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRUUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection,2835,2335,2335,5.0,10.0
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection,7289,5315,5315,5.0,15.0
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection,11119,7986,7986,5.0,15.0
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi,1126,943,943,5.0,10.0
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi,3552,2627,2627,5.0,15.0
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi,5805,4247,4247,5.0,15.0
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,252,161,161,5.0,20.0
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,340,226,226,5.0,15.0
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,367,313,313,5.0,10.0
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1448,1113,1113,5.0,15.0
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2472,1917,1917,5.0,15.0
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,162,133,133,5.0,10.0
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1095,821,821,5.0,15.0
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1989,1437,1437,5.0,15.0
PF_TRXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TRXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection,349,205,205,5.0,20.0
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection,13750,9569,9569,5.0,15.0
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi,185,122,122,5.0,15.0
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi,6794,4996,4996,5.0,15.0
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,249,167,167,5.0,15.0
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,9,8,8,5.0,8.249999999999996
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2058,1628,1628,5.0,10.0
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,27,23,23,5.0,10.0
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1978,1512,1512,5.0,15.0
PF_TURBOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TURBOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_TURBOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection,3569,2788,2788,5.0,15.0
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,1492,1169,1169,5.0,15.0
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,545,475,475,5.0,10.0
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,388,317,317,5.0,10.0
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_UMAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UMAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UMAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection,7259,5583,5583,5.0,15.0
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection,23370,13792,13792,5.0,20.0
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection,26558,15047,15047,5.0,20.0
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2964,2358,2358,5.0,10.0
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi,12854,8133,8133,5.0,20.0
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi,13928,8616,8616,5.0,20.0
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,255,186,186,5.0,15.0
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,453,294,294,5.0,15.0
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,684,391,391,5.0,20.0
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,1082,923,923,5.0,10.0
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3421,2526,2526,5.0,15.0
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,5536,4132,4132,5.0,15.0
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,556,436,436,5.0,15.0
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2863,1970,1970,5.0,15.0
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4004,2703,2703,5.0,15.0
PF_UNIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UNIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_UNIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection,198,174,174,5.0,10.0
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi,63,58,58,5.0,10.0
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,14,14,14,5.0,5.0
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,25,24,24,5.0,5.0
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,24,22,22,5.0,5.0
PF_USUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_USUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_USUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection,4586,3558,3558,5.0,15.0
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi,2158,1692,1692,5.0,15.0
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,47,31,31,5.0,15.0
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,733,627,627,5.0,10.0
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,928,732,732,5.0,15.0
PF_VETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection,2485,1761,1761,5.0,15.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi,1093,810,810,5.0,15.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,1,1,1,5.0,5.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,245,210,210,5.0,10.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,116,107,107,5.0,10.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,284,229,229,5.0,10.0
PF_VINEUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VINEUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VINEUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection,14126,8845,8845,5.0,20.0
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi,7525,5085,5085,5.0,15.0
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,376,251,251,5.0,15.0
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1940,1508,1508,5.0,15.0
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2298,1684,1684,5.0,15.0
PF_VIRTUALUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VIRTUALUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_VIRTUALUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection,19863,10734,10734,5.0,20.0
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection,30032,16429,16429,5.0,20.0
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi,10516,6159,6159,5.0,20.0
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi,15169,9221,9221,5.0,20.0
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,84,52,52,5.0,17.24999999999998
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,347,193,193,5.0,21.999999999999886
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,2038,1522,1522,5.0,15.0
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3926,2912,2912,5.0,15.0
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2127,1440,1440,5.0,15.0
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4127,2761,2761,5.0,15.0
PF_WIFUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WIFUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WIFUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection,43,38,38,5.0,10.0
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection,25086,14185,14185,5.0,20.0
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection,22321,13504,13504,5.0,20.0
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi,9,8,8,5.0,8.249999999999996
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi,13835,8341,8341,5.0,20.0
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi,12530,8005,8005,5.0,20.0
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,607,357,357,5.0,20.0
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,657,395,395,5.0,20.0
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,3,3,3,5.0,5.0
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3009,2079,2079,5.0,15.0
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,4160,3138,3138,5.0,15.0
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,2,1,1,10.0,10.0
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3256,2172,2172,5.0,15.0
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3637,2499,2499,5.0,15.0
PF_WLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection,12,11,11,5.0,7.5
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection,6031,4450,4450,5.0,15.0
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi,1,1,1,5.0,5.0
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi,2609,1973,1973,5.0,15.0
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,17,13,13,5.0,10.0
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1019,781,781,5.0,15.0
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,794,628,628,5.0,10.0
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_WOOUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WOOUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WOOUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection,6621,4597,4597,5.0,15.0
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection,7171,5068,5068,5.0,15.0
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi,3196,2341,2341,5.0,15.0
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi,3271,2382,2382,5.0,15.0
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,142,94,94,5.0,20.0
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,486,417,417,5.0,10.0
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1245,988,988,5.0,15.0
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,838,626,626,5.0,15.0
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1076,808,808,5.0,15.0
PF_WUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_WUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection,23017,13320,13320,5.0,20.0
