symbol,year,field,eligible_rows,available_rows,p05,median,p95
PF_COWUSD,2025,oi_log_change_1h,5472,5472,-0.03824820001001541,0.0,0.048810180382565314
PF_COWUSD,2025,liquidation_intensity_robust_z,5472,5472,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_COWUSD,2025,basis_bps,5472,5472,-16.0,-0.0,16.0
PF_COWUSD,2025,basis_change_robust_z,5472,2880,-29.677593416970293,0.0,28.328611898017094
PF_CROUSD,2023,trade_abs_bps,0,0,,,
PF_CROUSD,2023,mark_abs_bps,0,0,,,
PF_CROUSD,2023,oi_log_change_1h,0,0,,,
PF_CROUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_CROUSD,2023,basis_bps,0,0,,,
PF_CROUSD,2023,basis_change_robust_z,0,0,,,
PF_CROUSD,2024,trade_abs_bps,0,0,,,
PF_CROUSD,2024,mark_abs_bps,0,0,,,
PF_CROUSD,2024,oi_log_change_1h,0,0,,,
PF_CROUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_CROUSD,2024,basis_bps,0,0,,,
PF_CROUSD,2024,basis_change_robust_z,0,0,,,
PF_CROUSD,2025,trade_abs_bps,31392,31392,0.0,46.97995218012272,244.89998656987174
PF_CROUSD,2025,mark_abs_bps,31392,31392,4.553174830129506,52.62328165073872,231.30964960397358
PF_CROUSD,2025,oi_log_change_1h,31392,31392,-0.023047537184734596,0.0,0.022056366507441038
PF_CROUSD,2025,liquidation_intensity_robust_z,31392,8064,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_CROUSD,2025,basis_bps,31392,31392,-21.0,1.0,26.0
PF_CROUSD,2025,basis_change_robust_z,31392,1152,-65.9651962768111,0.0,59.35518683394047
PF_CRVUSD,2023,trade_abs_bps,84096,84096,1.578158410431906,38.713115458894904,172.64159498425113
PF_CRVUSD,2023,mark_abs_bps,84096,84096,3.1274203487293875,38.5329873394013,163.50146214165432
PF_CRVUSD,2023,oi_log_change_1h,84096,84096,-0.044141668453430004,0.0,0.0458426269393814
PF_CRVUSD,2023,liquidation_intensity_robust_z,84096,28512,-0.6744907594765952,-0.6744907594765952,-0.6744907594765951
PF_CRVUSD,2023,basis_bps,84096,84096,-15.0,-1.0,12.0
PF_CRVUSD,2023,basis_change_robust_z,84096,0,,,
PF_CRVUSD,2024,trade_abs_bps,105408,105408,3.6251586403893516,54.59522204898978,251.89003562792104
PF_CRVUSD,2024,mark_abs_bps,105408,105408,4.464191190412189,53.82835599302295,248.76142418105795
PF_CRVUSD,2024,oi_log_change_1h,105408,105408,-0.031756915017103204,0.0,0.03129087289870308
PF_CRVUSD,2024,liquidation_intensity_robust_z,105408,97056,-0.6744907594765952,-0.6744907594765952,-0.584231691086533
PF_CRVUSD,2024,basis_bps,105408,105408,-8.0,2.0,16.0
PF_CRVUSD,2024,basis_change_robust_z,105408,0,,,
PF_CRVUSD,2025,trade_abs_bps,104833,104833,5.229943296696661,63.262750528773964,255.36242395095826
PF_CRVUSD,2025,mark_abs_bps,104833,104833,5.089012918554959,62.88708117248599,254.2732380578025
PF_CRVUSD,2025,oi_log_change_1h,104833,104833,-0.040262705944507045,6.683031182409641e-07,0.03943660619435602
PF_CRVUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.6989291869773229,-0.6744907594765952,-0.3158274131040348
PF_CRVUSD,2025,basis_bps,104833,104833,-12.0,0.0,9.0
PF_CRVUSD,2025,basis_change_robust_z,104833,0,,,
PF_CTSIUSD,2023,trade_abs_bps,0,0,,,
PF_CTSIUSD,2023,mark_abs_bps,0,0,,,
PF_CTSIUSD,2023,oi_log_change_1h,0,0,,,
PF_CTSIUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_CTSIUSD,2023,basis_bps,0,0,,,
PF_CTSIUSD,2023,basis_change_robust_z,0,0,,,
PF_CTSIUSD,2024,trade_abs_bps,0,0,,,
PF_CTSIUSD,2024,mark_abs_bps,0,0,,,
PF_CTSIUSD,2024,oi_log_change_1h,0,0,,,
PF_CTSIUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_CTSIUSD,2024,basis_bps,0,0,,,
PF_CTSIUSD,2024,basis_change_robust_z,0,0,,,
PF_CTSIUSD,2025,trade_abs_bps,4032,4032,0.0,39.57951981984683,238.21881193834386
PF_CTSIUSD,2025,mark_abs_bps,4032,4032,5.032256035426911,50.06704842250559,195.58420102158047
PF_CTSIUSD,2025,oi_log_change_1h,4032,4032,-0.02558588329463093,0.0,0.015588005192620989
PF_CTSIUSD,2025,liquidation_intensity_robust_z,4032,0,,,
PF_CTSIUSD,2025,basis_bps,4032,4032,-28.0,-4.0,17.0
PF_CTSIUSD,2025,basis_change_robust_z,4032,0,,,
PF_CVXUSD,2023,trade_abs_bps,576,576,0.0,0.0,314.9371560166189
PF_CVXUSD,2023,mark_abs_bps,576,576,4.2311976349277955,47.36327604910457,130.20452778302308
PF_CVXUSD,2023,oi_log_change_1h,576,576,-0.005780362915499425,0.0,0.01066487179103687
PF_CVXUSD,2023,liquidation_intensity_robust_z,576,0,,,
PF_CVXUSD,2023,basis_bps,576,576,4.0,15.0,22.0
PF_CVXUSD,2023,basis_change_robust_z,576,0,,,
PF_CVXUSD,2024,trade_abs_bps,100800,100800,0.0,25.811137809218092,311.4438623058384
PF_CVXUSD,2024,mark_abs_bps,100800,100800,5.0352410510395265,57.35553558812248,275.30159114524537
PF_CVXUSD,2024,oi_log_change_1h,100800,100800,-0.022043213785923842,0.0,0.019446526068251667
PF_CVXUSD,2024,liquidation_intensity_robust_z,100800,6912,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_CVXUSD,2024,basis_bps,100800,100800,-36.0,6.0,45.0
PF_CVXUSD,2024,basis_change_robust_z,100800,37728,-52.610279239174425,0.0,52.61027923917474
PF_CVXUSD,2025,trade_abs_bps,41184,41184,0.0,47.374318098487095,297.0546801391679
PF_CVXUSD,2025,mark_abs_bps,41184,41184,6.134005921907888,66.16613799923493,262.1963822826083
PF_CVXUSD,2025,oi_log_change_1h,41184,41184,-0.03399047455292856,0.0,0.029648828363701002
PF_CVXUSD,2025,liquidation_intensity_robust_z,41184,2304,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_CVXUSD,2025,basis_bps,41184,41184,-48.0,2.0,28.0
PF_CVXUSD,2025,basis_change_robust_z,41184,32832,-47.214353163361736,0.0,45.865371644408555
PF_DASHUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,158.08752113170024
PF_DASHUSD,2023,mark_abs_bps,84096,84096,3.0541431333791857,33.29084827245457,134.83384924586
PF_DASHUSD,2023,oi_log_change_1h,84096,84096,-0.007329693008067943,0.0,0.005390047491602187
PF_DASHUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_DASHUSD,2023,basis_bps,84096,84096,-9.0,-1.0,9.0
PF_DASHUSD,2023,basis_change_robust_z,84096,0,,,
PF_DASHUSD,2024,trade_abs_bps,105408,105408,0.0,38.575333935194,195.62731782083233
PF_DASHUSD,2024,mark_abs_bps,105408,105408,3.6305706312098516,40.81184198583596,184.60692402738528
PF_DASHUSD,2024,oi_log_change_1h,105408,105408,-0.022516482848830337,0.0,0.023025703226555394
PF_DASHUSD,2024,liquidation_intensity_robust_z,105408,0,,,
PF_DASHUSD,2024,basis_bps,105408,105408,-9.0,3.0,18.0
PF_DASHUSD,2024,basis_change_robust_z,105408,9792,-8.76837987319575,-0.6744907594765952,8.093889113719147
PF_DASHUSD,2025,trade_abs_bps,68545,68545,0.0,56.990686469397566,314.76792340650934
PF_DASHUSD,2025,mark_abs_bps,68545,68545,4.913138530204786,57.05169162843098,309.99690913850105
PF_DASHUSD,2025,oi_log_change_1h,68545,68545,-0.03797018569854125,0.0,0.0373317756789153
PF_DASHUSD,2025,liquidation_intensity_robust_z,68545,20737,-0.684880143416591,-0.6744907594765952,1.9462260547644659
PF_DASHUSD,2025,basis_bps,68545,68545,-34.0,-3.0,14.0
PF_DASHUSD,2025,basis_change_robust_z,68545,0,,,
PF_DEEPUSD,2023,trade_abs_bps,0,0,,,
PF_DEEPUSD,2023,mark_abs_bps,0,0,,,
PF_DEEPUSD,2023,oi_log_change_1h,0,0,,,
PF_DEEPUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_DEEPUSD,2023,basis_bps,0,0,,,
PF_DEEPUSD,2023,basis_change_robust_z,0,0,,,
PF_DEEPUSD,2024,trade_abs_bps,0,0,,,
PF_DEEPUSD,2024,mark_abs_bps,0,0,,,
PF_DEEPUSD,2024,oi_log_change_1h,0,0,,,
PF_DEEPUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_DEEPUSD,2024,basis_bps,0,0,,,
PF_DEEPUSD,2024,basis_change_robust_z,0,0,,,
PF_DEEPUSD,2025,trade_abs_bps,23040,23040,0.0,77.85595971802942,462.4806517124346
PF_DEEPUSD,2025,mark_abs_bps,23040,23040,9.575133332801911,108.85702982603078,418.40029554418624
PF_DEEPUSD,2025,oi_log_change_1h,23040,23040,-0.007248878261321969,0.0,0.007273399393869123
PF_DEEPUSD,2025,liquidation_intensity_robust_z,23040,0,,,
PF_DEEPUSD,2025,basis_bps,23040,23040,-41.0,5.0,38.0
PF_DEEPUSD,2025,basis_change_robust_z,23040,15840,-26.979630379063842,0.0,26.97963037906396
PF_DEGENUSD,2023,trade_abs_bps,0,0,,,
PF_DEGENUSD,2023,mark_abs_bps,0,0,,,
PF_DEGENUSD,2023,oi_log_change_1h,0,0,,,
PF_DEGENUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_DEGENUSD,2023,basis_bps,0,0,,,
PF_DEGENUSD,2023,basis_change_robust_z,0,0,,,
PF_DEGENUSD,2024,trade_abs_bps,0,0,,,
PF_DEGENUSD,2024,mark_abs_bps,0,0,,,
PF_DEGENUSD,2024,oi_log_change_1h,0,0,,,
PF_DEGENUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_DEGENUSD,2024,basis_bps,0,0,,,
PF_DEGENUSD,2024,basis_change_robust_z,0,0,,,
PF_DEGENUSD,2025,trade_abs_bps,18720,18720,0.0,35.25682345291329,334.89319214131524
PF_DEGENUSD,2025,mark_abs_bps,18720,18720,7.074356698179782,74.44165255952294,297.7257093595465
PF_DEGENUSD,2025,oi_log_change_1h,18720,18720,-0.13178365929630878,0.0,0.14536858795908128
PF_DEGENUSD,2025,liquidation_intensity_robust_z,18720,0,,,
PF_DEGENUSD,2025,basis_bps,18720,18720,-16.0,-5.0,5.0
PF_DEGENUSD,2025,basis_change_robust_z,18720,0,,,
PF_DOGEUSD,2023,trade_abs_bps,84096,84096,2.258528990210535,27.45814560807463,142.20628554348573
PF_DOGEUSD,2023,mark_abs_bps,84096,84096,2.287584713253521,26.50794981527462,139.23482334072605
PF_DOGEUSD,2023,oi_log_change_1h,84096,84096,-0.03296762363188209,-4.19359194293607e-05,0.03248979598697598
PF_DOGEUSD,2023,liquidation_intensity_robust_z,84096,77760,-0.6749567072568863,-0.6744907594765952,-0.33822084781630357
PF_DOGEUSD,2023,basis_bps,84096,84096,-6.0,-0.0,12.0
PF_DOGEUSD,2023,basis_change_robust_z,84096,0,,,
PF_DOGEUSD,2024,trade_abs_bps,105408,105408,4.0689808136536,46.55724507212994,233.90687616892995
PF_DOGEUSD,2024,mark_abs_bps,105408,105408,4.025031593973822,46.35170722149776,233.32483791487763
PF_DOGEUSD,2024,oi_log_change_1h,105408,105408,-0.05580040270103719,-0.0003997190326002595,0.059227841516662785
PF_DOGEUSD,2024,liquidation_intensity_robust_z,105408,105408,-1.1335939605001617,-0.7645068361918337,-0.08068279890954738
PF_DOGEUSD,2024,basis_bps,105408,105408,-2.0,3.0,21.0
PF_DOGEUSD,2024,basis_change_robust_z,105408,0,,,
PF_DOGEUSD,2025,trade_abs_bps,104833,104833,3.9051478403119466,44.81324798435956,199.34033335305182
PF_DOGEUSD,2025,mark_abs_bps,104833,104833,3.922015100816543,44.77892113857737,198.34971307898317
PF_DOGEUSD,2025,oi_log_change_1h,104833,104833,-0.039613219214789754,-0.000427254071092568,0.040042865270941384
PF_DOGEUSD,2025,liquidation_intensity_robust_z,104833,104833,-1.0922562303987566,-0.8597785693411654,-0.41076994625448127
PF_DOGEUSD,2025,basis_bps,104833,104833,-4.0,0.0,6.0
PF_DOGEUSD,2025,basis_change_robust_z,104833,0,,,
PF_DOGUSD,2023,trade_abs_bps,0,0,,,
PF_DOGUSD,2023,mark_abs_bps,0,0,,,
PF_DOGUSD,2023,oi_log_change_1h,0,0,,,
PF_DOGUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_DOGUSD,2023,basis_bps,0,0,,,
PF_DOGUSD,2023,basis_change_robust_z,0,0,,,
PF_DOGUSD,2024,trade_abs_bps,1440,1440,0.0,60.881469550720354,325.7586649566664
PF_DOGUSD,2024,mark_abs_bps,1440,1440,6.967908330774326,72.1217677861379,266.88526012823456
PF_DOGUSD,2024,oi_log_change_1h,1440,1440,-0.0015583314788302507,9.877133795729405e-07,0.006404532196769865
PF_DOGUSD,2024,liquidation_intensity_robust_z,1440,1440,-0.6884170131483442,-0.6754322266743122,-0.675050502865139
PF_DOGUSD,2024,basis_bps,1440,1440,5.0,24.0,55.0
PF_DOGUSD,2024,basis_change_robust_z,1440,1440,-18.919465803318612,0.6744907594765952,17.53675974639158
PF_DOGUSD,2025,trade_abs_bps,48960,48960,0.0,73.60742042887813,363.04542759602873
PF_DOGUSD,2025,mark_abs_bps,48960,48960,7.395369148459998,83.44365693450996,329.84427729732084
PF_DOGUSD,2025,oi_log_change_1h,48960,48960,-0.02072784032299128,0.0,0.02069099368129923
PF_DOGUSD,2025,liquidation_intensity_robust_z,48960,36576,-0.675099962868171,-0.6744907594765952,-0.6714252636464104
PF_DOGUSD,2025,basis_bps,48960,48960,-77.0,4.0,41.0
PF_DOGUSD,2025,basis_change_robust_z,48960,36000,-47.21435316336171,0.0,44.516390125455274
PF_DOTUSD,2023,trade_abs_bps,84096,84096,1.8703824986729545,29.423586828987535,141.750571197287
PF_DOTUSD,2023,mark_abs_bps,84096,84096,2.3805382287316164,27.706801568450782,134.78092301011387
PF_DOTUSD,2023,oi_log_change_1h,84096,84096,-0.029628103255991363,0.0,0.027778455906721764
PF_DOTUSD,2023,liquidation_intensity_robust_z,84096,76320,-0.6971854053472053,-0.6744907594765952,-0.26957763812079133
PF_DOTUSD,2023,basis_bps,84096,84096,-7.0,1.0,14.0
PF_DOTUSD,2023,basis_change_robust_z,84096,0,,,
PF_DOTUSD,2024,trade_abs_bps,105408,105408,4.02460381502575,42.78886604482494,189.93866799568244
PF_DOTUSD,2024,mark_abs_bps,105408,105408,3.6564645503820707,42.31722830978781,188.55192153770815
PF_DOTUSD,2024,oi_log_change_1h,105408,105408,-0.03042928788339486,-0.0001986231450162389,0.03256202407878293
PF_DOTUSD,2024,liquidation_intensity_robust_z,105408,105408,-0.929018750345901,-0.6953720599813684,-0.2928632626826131
PF_DOTUSD,2024,basis_bps,105408,105408,-5.0,2.0,19.0
PF_DOTUSD,2024,basis_change_robust_z,105408,0,,,
PF_DOTUSD,2025,trade_abs_bps,104833,104833,4.335197585023197,45.87665064262283,180.5426965518268
PF_DOTUSD,2025,mark_abs_bps,104833,104833,4.0516765840470415,45.34990363347,179.59635342933356
PF_DOTUSD,2025,oi_log_change_1h,104833,104833,-0.01980151720420136,-0.00014523252525626423,0.020205580457149548
PF_DOTUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.7892737850421346,-0.6744907594765952,-0.30777590557802054
PF_DOTUSD,2025,basis_bps,104833,104833,-8.0,0.0,7.0
PF_DOTUSD,2025,basis_change_robust_z,104833,0,,,
PF_DYDXUSD,2023,trade_abs_bps,84096,84096,0.0,16.414836591114145,235.0024175627558
PF_DYDXUSD,2023,mark_abs_bps,84096,84096,3.9012564576104456,45.64482320158391,206.40717503469577
PF_DYDXUSD,2023,oi_log_change_1h,84096,84096,-0.02106702934983063,0.0,0.015052347843213904
PF_DYDXUSD,2023,liquidation_intensity_robust_z,84096,7488,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_DYDXUSD,2023,basis_bps,84096,84096,-8.0,0.0,19.0
PF_DYDXUSD,2023,basis_change_robust_z,84096,0,,,
PF_DYDXUSD,2024,trade_abs_bps,105408,105408,0.0,41.844871392148164,254.67042173837996
PF_DYDXUSD,2024,mark_abs_bps,105408,105408,4.722800607500173,53.79923531922627,230.0191676861811
PF_DYDXUSD,2024,oi_log_change_1h,105408,105408,-0.014595816958615112,0.0,0.015965478191685353
PF_DYDXUSD,2024,liquidation_intensity_robust_z,105408,23328,-0.6744907594765953,-0.6744907594765952,-0.6744907594765952
PF_DYDXUSD,2024,basis_bps,105408,105408,-4.0,4.0,25.0
PF_DYDXUSD,2024,basis_change_robust_z,105408,0,,,
PF_DYDXUSD,2025,trade_abs_bps,104833,104833,0.0,53.289734635951135,228.99828765529057
PF_DYDXUSD,2025,mark_abs_bps,104833,104833,4.535902105801207,54.3049165571883,214.38002204058154
PF_DYDXUSD,2025,oi_log_change_1h,104833,104833,-0.010954192331960997,0.0,0.010615651080301483
PF_DYDXUSD,2025,liquidation_intensity_robust_z,104833,2016,-0.6744907594765952,-0.6744907594765952,3.4261253266578593
PF_DYDXUSD,2025,basis_bps,104833,104833,-10.0,0.0,10.0
PF_DYDXUSD,2025,basis_change_robust_z,104833,0,,,
PF_DYMUSD,2023,trade_abs_bps,0,0,,,
PF_DYMUSD,2023,mark_abs_bps,0,0,,,
PF_DYMUSD,2023,oi_log_change_1h,0,0,,,
PF_DYMUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_DYMUSD,2023,basis_bps,0,0,,,
PF_DYMUSD,2023,basis_change_robust_z,0,0,,,
PF_DYMUSD,2024,trade_abs_bps,67392,67392,0.0,60.75315570290998,299.4138973766178
PF_DYMUSD,2024,mark_abs_bps,67392,67392,6.058080382156434,67.62095702445453,275.4467424309094
PF_DYMUSD,2024,oi_log_change_1h,67392,67392,-0.024578864004425067,0.0,0.027083930223242163
PF_DYMUSD,2024,liquidation_intensity_robust_z,67392,23040,-0.6744907594765952,-0.6744907594765952,-0.6744907594765951
PF_DYMUSD,2024,basis_bps,67392,67392,-11.0,-1.0,9.0
PF_DYMUSD,2024,basis_change_robust_z,67392,0,,,
PF_DYMUSD,2025,trade_abs_bps,6624,6624,0.0,0.0,320.6687579666265
PF_DYMUSD,2025,mark_abs_bps,6624,6624,6.342255890521942,74.30921453223712,253.23639682692047
PF_DYMUSD,2025,oi_log_change_1h,6624,6624,-0.005866127987461492,0.0,0.004517576435896505
PF_DYMUSD,2025,liquidation_intensity_robust_z,6624,0,,,
PF_DYMUSD,2025,basis_bps,6624,6624,-46.0,-2.0,16.849999999999454
PF_DYMUSD,2025,basis_change_robust_z,6624,0,,,
PF_EGLDUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,186.83717380959283
PF_EGLDUSD,2023,mark_abs_bps,84096,84096,2.9031838926834337,33.00720103591231,155.17372958167616
PF_EGLDUSD,2023,oi_log_change_1h,84096,84096,-0.013602833604883829,0.0,0.008830569126248241
PF_EGLDUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_EGLDUSD,2023,basis_bps,84096,84096,-8.0,0.0,12.0
PF_EGLDUSD,2023,basis_change_robust_z,84096,0,,,
PF_EGLDUSD,2024,trade_abs_bps,103968,103968,0.0,28.113597375461662,232.28261181344902
PF_EGLDUSD,2024,mark_abs_bps,103968,103968,4.101908161682791,47.359442373713215,200.26255259842245
PF_EGLDUSD,2024,oi_log_change_1h,103968,103968,-0.014204272878789911,0.0,0.014166241339599435
PF_EGLDUSD,2024,liquidation_intensity_robust_z,103968,0,,,
PF_EGLDUSD,2024,basis_bps,103968,103968,-8.0,1.0,22.0
PF_EGLDUSD,2024,basis_change_robust_z,103968,0,,,
PF_EGLDUSD,2025,trade_abs_bps,16993,16993,0.0,35.48200056097398,207.6199144842913
PF_EGLDUSD,2025,mark_abs_bps,16993,16993,4.4523524579872715,48.27194512920778,195.79279622107185
PF_EGLDUSD,2025,oi_log_change_1h,16993,16993,-0.024558676652783985,0.0,0.0230657738569557
PF_EGLDUSD,2025,liquidation_intensity_robust_z,16993,0,,,
PF_EGLDUSD,2025,basis_bps,16993,16993,-25.0,-3.0,11.0
PF_EGLDUSD,2025,basis_change_robust_z,16993,7201,-33.72453797382978,0.0,32.375556454876595
PF_EIGENUSD,2023,trade_abs_bps,0,0,,,
PF_EIGENUSD,2023,mark_abs_bps,0,0,,,
PF_EIGENUSD,2023,oi_log_change_1h,0,0,,,
PF_EIGENUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_EIGENUSD,2023,basis_bps,0,0,,,
PF_EIGENUSD,2023,basis_change_robust_z,0,0,,,
PF_EIGENUSD,2024,trade_abs_bps,1440,1440,0.0,45.567191276984204,331.2239784118153
PF_EIGENUSD,2024,mark_abs_bps,1440,1440,6.682894008915542,76.68174473615764,292.9849067240533
PF_EIGENUSD,2024,oi_log_change_1h,1440,1440,-0.015222206402375716,0.0,0.00594753410318679
PF_EIGENUSD,2024,liquidation_intensity_robust_z,1440,0,,,
PF_EIGENUSD,2024,basis_bps,1440,1440,4.0,16.0,23.0
PF_EIGENUSD,2024,basis_change_robust_z,1440,0,,,
PF_EIGENUSD,2025,trade_abs_bps,53568,53568,0.0,65.59087240920553,347.92200247239515
PF_EIGENUSD,2025,mark_abs_bps,53568,53568,7.115444853461404,81.96852040172949,312.18095271217106
PF_EIGENUSD,2025,oi_log_change_1h,53568,53568,-0.031350821559260826,0.0,0.029154081971596458
PF_EIGENUSD,2025,liquidation_intensity_robust_z,53568,3456,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_EIGENUSD,2025,basis_bps,53568,53568,-18.0,-4.0,10.0
PF_EIGENUSD,2025,basis_change_robust_z,53568,0,,,
PF_ENAUSD,2023,trade_abs_bps,0,0,,,
PF_ENAUSD,2023,mark_abs_bps,0,0,,,
PF_ENAUSD,2023,oi_log_change_1h,0,0,,,
PF_ENAUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ENAUSD,2023,basis_bps,0,0,,,
PF_ENAUSD,2023,basis_change_robust_z,0,0,,,
PF_ENAUSD,2024,trade_abs_bps,1440,1440,5.044210818114927,75.15965885923222,289.72040805379055
PF_ENAUSD,2024,mark_abs_bps,1440,1440,6.892555085247554,73.19213578374756,270.4406622585776
PF_ENAUSD,2024,oi_log_change_1h,1440,1440,-0.009079189179452994,-3.356224918521749e-05,0.007952885133816985
PF_ENAUSD,2024,liquidation_intensity_robust_z,1440,1440,-0.6744907594765952,-0.6744907594765952,-0.2726784816615289
PF_ENAUSD,2024,basis_bps,1440,1440,3.0,9.0,17.0
PF_ENAUSD,2024,basis_change_robust_z,1440,0,,,
PF_ENAUSD,2025,trade_abs_bps,104833,104833,5.125453605431284,72.60438476476732,294.545749839965
PF_ENAUSD,2025,mark_abs_bps,104833,104833,6.0892810481102675,70.75233139738417,288.46518124624976
PF_ENAUSD,2025,oi_log_change_1h,104833,104833,-0.025385384030825763,-2.8014539547810564e-05,0.027804716099567132
PF_ENAUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.9061608146845077,-0.6744907594765952,-0.28379633114993735
PF_ENAUSD,2025,basis_bps,104833,104833,-17.0,-1.0,11.0
PF_ENAUSD,2025,basis_change_robust_z,104833,0,,,
PF_ENSUSD,2023,trade_abs_bps,84096,84096,0.0,7.680913308989037,165.4926940426264
PF_ENSUSD,2023,mark_abs_bps,84096,84096,3.119700353022009,35.3709854101328,148.6883848602657
PF_ENSUSD,2023,oi_log_change_1h,84096,84096,-0.030077567933454633,0.0,0.028336010573844723
PF_ENSUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_ENSUSD,2023,basis_bps,84096,84096,-13.0,-1.0,10.0
PF_ENSUSD,2023,basis_change_robust_z,84096,0,,,
PF_ENSUSD,2024,trade_abs_bps,105408,105408,1.8151291060416543,62.10059869878617,283.2810895352535
PF_ENSUSD,2024,mark_abs_bps,105408,105408,5.334746909572945,60.87810003228244,276.0517133278467
PF_ENSUSD,2024,oi_log_change_1h,105408,105408,-0.05568809699207968,0.0,0.05671805668176563
PF_ENSUSD,2024,liquidation_intensity_robust_z,105408,47520,-0.6744907594765952,-0.6744907594765952,-0.6744907594765951
PF_ENSUSD,2024,basis_bps,105408,105408,-6.0,3.0,16.0
PF_ENSUSD,2024,basis_change_robust_z,105408,0,,,
PF_ENSUSD,2025,trade_abs_bps,100225,100225,0.0,47.11592481303259,218.3066719816435
PF_ENSUSD,2025,mark_abs_bps,100225,100225,4.314945507336277,49.16503856088609,203.0715044975358
PF_ENSUSD,2025,oi_log_change_1h,100225,100225,-0.025411554018112036,0.0,0.023841511242854174
PF_ENSUSD,2025,liquidation_intensity_robust_z,100225,3456,-0.6744907594765952,-0.6744907594765952,-0.6744907594765951
PF_ENSUSD,2025,basis_bps,100225,100225,-10.0,-1.0,6.0
PF_ENSUSD,2025,basis_change_robust_z,100225,0,,,
PF_ETCUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,163.55265928694078
PF_ETCUSD,2023,mark_abs_bps,84096,84096,2.1267350825085916,26.20973780630721,131.2649638450972
PF_ETCUSD,2023,oi_log_change_1h,84096,84096,-0.006130263747442145,0.0,0.005631217280914436
PF_ETCUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_ETCUSD,2023,basis_bps,84096,84096,-6.0,-0.0,10.0
PF_ETCUSD,2023,basis_change_robust_z,84096,0,,,
PF_ETCUSD,2024,trade_abs_bps,105408,105408,0.0,35.41617665965541,204.59383824861342
PF_ETCUSD,2024,mark_abs_bps,105408,105408,3.4279864837922935,38.70228181220635,186.80716657126894
PF_ETCUSD,2024,oi_log_change_1h,105408,105408,-0.019394465390753804,0.0,0.016261375507404967
PF_ETCUSD,2024,liquidation_intensity_robust_z,105408,3168,-0.6744907594765953,-0.6744907594765952,-0.6744907594765952
PF_ETCUSD,2024,basis_bps,105408,105408,-6.0,1.0,15.0
PF_ETCUSD,2024,basis_change_robust_z,105408,0,,,
PF_ETCUSD,2025,trade_abs_bps,78337,78337,0.0,34.45180160189129,181.99359592053608
PF_ETCUSD,2025,mark_abs_bps,78337,78337,3.3574554170599686,38.00286294095305,164.25022885705357
PF_ETCUSD,2025,oi_log_change_1h,78337,78337,-0.012345684263525444,0.0,0.011999380577117713
PF_ETCUSD,2025,liquidation_intensity_robust_z,78337,2592,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_ETCUSD,2025,basis_bps,78337,78337,-10.0,-1.0,5.0
PF_ETCUSD,2025,basis_change_robust_z,78337,0,,,
PF_ETHFIUSD,2023,trade_abs_bps,0,0,,,
PF_ETHFIUSD,2023,mark_abs_bps,0,0,,,
PF_ETHFIUSD,2023,oi_log_change_1h,0,0,,,
PF_ETHFIUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ETHFIUSD,2023,basis_bps,0,0,,,
PF_ETHFIUSD,2023,basis_change_robust_z,0,0,,,
PF_ETHFIUSD,2024,trade_abs_bps,1440,1440,0.0,64.17027083482499,270.76422127617974
PF_ETHFIUSD,2024,mark_abs_bps,1440,1440,5.636900502556471,67.41919471835308,265.21600355641897
PF_ETHFIUSD,2024,oi_log_change_1h,1440,1440,-0.008046663587925182,0.0,0.0032927703133161295
PF_ETHFIUSD,2024,liquidation_intensity_robust_z,1440,0,,,
PF_ETHFIUSD,2024,basis_bps,1440,1440,-0.0,10.0,41.0
PF_ETHFIUSD,2024,basis_change_robust_z,1440,0,,,
PF_ETHFIUSD,2025,trade_abs_bps,80641,80641,0.0,57.05381750204026,300.35445439104217
