symbol,partition,row_count,numeric_rate_parsing
PF_JPYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_JPYUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_JPYUSD,rankable_2023_2025,6028,Decimal
PF_JPYUSD,unknown_or_invalid,0,none
PF_JTOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_JTOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_JTOUSD,rankable_2023_2025,17788,Decimal
PF_JTOUSD,unknown_or_invalid,0,none
PF_JUPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_JUPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_JUPUSD,rankable_2023_2025,16779,Decimal
PF_JUPUSD,unknown_or_invalid,0,none
PF_KAIAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KAIAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KAIAUSD,rankable_2023_2025,9886,Decimal
PF_KAIAUSD,unknown_or_invalid,0,none
PF_KAITOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KAITOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KAITOUSD,rankable_2023_2025,7084,Decimal
PF_KAITOUSD,unknown_or_invalid,0,none
PF_KASUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KASUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KASUSD,rankable_2023_2025,17332,Decimal
PF_KASUSD,unknown_or_invalid,0,none
PF_KAVAUSD,pre_rankable_before_2023_excluded,2543,Decimal_schema_only_not_calibration
PF_KAVAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KAVAUSD,rankable_2023_2025,26297,Decimal
PF_KAVAUSD,unknown_or_invalid,0,none
PF_KDAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KDAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_KDAUSD,rankable_2023_2025,2874,Decimal
PF_KDAUSD,unknown_or_invalid,0,none
PF_KEYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KEYUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_KEYUSD,rankable_2023_2025,5228,Decimal
PF_KEYUSD,unknown_or_invalid,0,none
PF_KMNOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KMNOUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_KMNOUSD,rankable_2023_2025,1,Decimal
PF_KMNOUSD,unknown_or_invalid,0,none
PF_KNCUSD,pre_rankable_before_2023_excluded,2417,Decimal_schema_only_not_calibration
PF_KNCUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_KNCUSD,rankable_2023_2025,24223,Decimal
PF_KNCUSD,unknown_or_invalid,0,none
PF_KOMAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_KOMAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KOMAUSD,rankable_2023_2025,8404,Decimal
PF_KOMAUSD,unknown_or_invalid,0,none
PF_KSMUSD,pre_rankable_before_2023_excluded,2501,Decimal_schema_only_not_calibration
PF_KSMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_KSMUSD,rankable_2023_2025,26297,Decimal
PF_KSMUSD,unknown_or_invalid,0,none
PF_L3USD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_L3USD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_L3USD,rankable_2023_2025,4771,Decimal
PF_L3USD,unknown_or_invalid,0,none
PF_LAYERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LAYERUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LAYERUSD,rankable_2023_2025,7685,Decimal
PF_LAYERUSD,unknown_or_invalid,0,none
PF_LCAPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LCAPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LCAPUSD,rankable_2023_2025,373,Decimal
PF_LCAPUSD,unknown_or_invalid,0,none
PF_LDOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LDOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LDOUSD,rankable_2023_2025,24699,Decimal
PF_LDOUSD,unknown_or_invalid,0,none
PF_LEVERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LEVERUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LEVERUSD,rankable_2023_2025,8105,Decimal
PF_LEVERUSD,unknown_or_invalid,0,none
PF_LINAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LINAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LINAUSD,rankable_2023_2025,14299,Decimal
PF_LINAUSD,unknown_or_invalid,0,none
PF_LINEAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LINEAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LINEAUSD,rankable_2023_2025,1408,Decimal
PF_LINEAUSD,unknown_or_invalid,0,none
PF_LINKUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_LINKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LINKUSD,rankable_2023_2025,26297,Decimal
PF_LINKUSD,unknown_or_invalid,0,none
PF_LISTAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LISTAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LISTAUSD,rankable_2023_2025,4218,Decimal
PF_LISTAUSD,unknown_or_invalid,0,none
PF_LITUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LITUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LITUSD,rankable_2023_2025,2706,Decimal
PF_LITUSD,unknown_or_invalid,0,none
PF_LOOKSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LOOKSUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LOOKSUSD,rankable_2023_2025,7747,Decimal
PF_LOOKSUSD,unknown_or_invalid,0,none
PF_LOOMUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LOOMUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LOOMUSD,rankable_2023_2025,3883,Decimal
PF_LOOMUSD,unknown_or_invalid,0,none
PF_LPTUSD,pre_rankable_before_2023_excluded,2669,Decimal_schema_only_not_calibration
PF_LPTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LPTUSD,rankable_2023_2025,26297,Decimal
PF_LPTUSD,unknown_or_invalid,0,none
PF_LQTYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LQTYUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LQTYUSD,rankable_2023_2025,10443,Decimal
PF_LQTYUSD,unknown_or_invalid,0,none
PF_LRCUSD,pre_rankable_before_2023_excluded,2543,Decimal_schema_only_not_calibration
PF_LRCUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LRCUSD,rankable_2023_2025,26297,Decimal
PF_LRCUSD,unknown_or_invalid,0,none
PF_LSKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LSKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LSKUSD,rankable_2023_2025,16803,Decimal
PF_LSKUSD,unknown_or_invalid,0,none
PF_LTCUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_LTCUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LTCUSD,rankable_2023_2025,26297,Decimal
PF_LTCUSD,unknown_or_invalid,0,none
PF_LUMIAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_LUMIAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LUMIAUSD,rankable_2023_2025,6617,Decimal
PF_LUMIAUSD,unknown_or_invalid,0,none
PF_LUNA2USD,pre_rankable_before_2023_excluded,2963,Decimal_schema_only_not_calibration
PF_LUNA2USD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_LUNA2USD,rankable_2023_2025,26297,Decimal
PF_LUNA2USD,unknown_or_invalid,0,none
PF_LUNAUSD,pre_rankable_before_2023_excluded,305,Decimal_schema_only_not_calibration
PF_LUNAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_LUNAUSD,rankable_2023_2025,0,Decimal
PF_LUNAUSD,unknown_or_invalid,0,none
PF_MAGICUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MAGICUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MAGICUSD,rankable_2023_2025,8416,Decimal
PF_MAGICUSD,unknown_or_invalid,0,none
PF_MAJORUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MAJORUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MAJORUSD,rankable_2023_2025,5441,Decimal
PF_MAJORUSD,unknown_or_invalid,0,none
PF_MANAUSD,pre_rankable_before_2023_excluded,2807,Decimal_schema_only_not_calibration
PF_MANAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MANAUSD,rankable_2023_2025,26297,Decimal
PF_MANAUSD,unknown_or_invalid,0,none
PF_MANTAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MANTAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MANTAUSD,rankable_2023_2025,4888,Decimal
PF_MANTAUSD,unknown_or_invalid,0,none
PF_MASKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MASKUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MASKUSD,rankable_2023_2025,23048,Decimal
PF_MASKUSD,unknown_or_invalid,0,none
PF_MATICUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_MATICUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MATICUSD,rankable_2023_2025,14612,Decimal
PF_MATICUSD,unknown_or_invalid,0,none
PF_MAVIAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MAVIAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MAVIAUSD,rankable_2023_2025,5226,Decimal
PF_MAVIAUSD,unknown_or_invalid,0,none
PF_MAVUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MAVUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MAVUSD,rankable_2023_2025,3259,Decimal
PF_MAVUSD,unknown_or_invalid,0,none
PF_MELANIAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MELANIAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MELANIAUSD,rankable_2023_2025,8285,Decimal
PF_MELANIAUSD,unknown_or_invalid,0,none
PF_MEMEFIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MEMEFIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MEMEFIUSD,rankable_2023_2025,3712,Decimal
PF_MEMEFIUSD,unknown_or_invalid,0,none
PF_MEMEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MEMEUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MEMEUSD,rankable_2023_2025,8249,Decimal
PF_MEMEUSD,unknown_or_invalid,0,none
PF_MERLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MERLUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MERLUSD,rankable_2023_2025,3404,Decimal
PF_MERLUSD,unknown_or_invalid,0,none
PF_METISUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_METISUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_METISUSD,rankable_2023_2025,9887,Decimal
PF_METISUSD,unknown_or_invalid,0,none
PF_METUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_METUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_METUSD,rankable_2023_2025,354,Decimal
PF_METUSD,unknown_or_invalid,0,none
PF_MEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MEUSD,rankable_2023_2025,8404,Decimal
PF_MEUSD,unknown_or_invalid,0,none
PF_MEWUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MEWUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MEWUSD,rankable_2023_2025,13467,Decimal
PF_MEWUSD,unknown_or_invalid,0,none
PF_MINAUSD,pre_rankable_before_2023_excluded,2099,Decimal_schema_only_not_calibration
PF_MINAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MINAUSD,rankable_2023_2025,26297,Decimal
PF_MINAUSD,unknown_or_invalid,0,none
PF_MIRAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MIRAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MIRAUSD,rankable_2023_2025,2046,Decimal
PF_MIRAUSD,unknown_or_invalid,0,none
PF_MKRUSD,pre_rankable_before_2023_excluded,2669,Decimal_schema_only_not_calibration
PF_MKRUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MKRUSD,rankable_2023_2025,23479,Decimal
PF_MKRUSD,unknown_or_invalid,0,none
PF_MNTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MNTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MNTUSD,rankable_2023_2025,9604,Decimal
PF_MNTUSD,unknown_or_invalid,0,none
PF_MOCAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOCAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MOCAUSD,rankable_2023_2025,6930,Decimal
PF_MOCAUSD,unknown_or_invalid,0,none
PF_MOGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MOGUSD,rankable_2023_2025,12074,Decimal
PF_MOGUSD,unknown_or_invalid,0,none
PF_MONUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MONUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MONUSD,rankable_2023_2025,226,Decimal
PF_MONUSD,unknown_or_invalid,0,none
PF_MOODENGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOODENGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MOODENGUSD,rankable_2023_2025,10224,Decimal
PF_MOODENGUSD,unknown_or_invalid,0,none
PF_MOONUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOONUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MOONUSD,rankable_2023_2025,1738,Decimal
PF_MOONUSD,unknown_or_invalid,0,none
PF_MORPHOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MORPHOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MORPHOUSD,rankable_2023_2025,9604,Decimal
PF_MORPHOUSD,unknown_or_invalid,0,none
PF_MOVEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOVEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MOVEUSD,rankable_2023_2025,9023,Decimal
PF_MOVEUSD,unknown_or_invalid,0,none
PF_MOVRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MOVRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MOVRUSD,rankable_2023_2025,14283,Decimal
PF_MOVRUSD,unknown_or_invalid,0,none
PF_MTLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MTLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MTLUSD,rankable_2023_2025,12578,Decimal
PF_MTLUSD,unknown_or_invalid,0,none
PF_MUBARAKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MUBARAKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MUBARAKUSD,rankable_2023_2025,5353,Decimal
PF_MUBARAKUSD,unknown_or_invalid,0,none
PF_MUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MUSD,rankable_2023_2025,1192,Decimal
PF_MUSD,unknown_or_invalid,0,none
PF_MYROUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MYROUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_MYROUSD,rankable_2023_2025,13301,Decimal
PF_MYROUSD,unknown_or_invalid,0,none
PF_MYXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_MYXUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_MYXUSD,rankable_2023_2025,1360,Decimal
PF_MYXUSD,unknown_or_invalid,0,none
PF_NCUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NCUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_NCUSD,rankable_2023_2025,4911,Decimal
PF_NCUSD,unknown_or_invalid,0,none
PF_NEARUSD,pre_rankable_before_2023_excluded,2891,Decimal_schema_only_not_calibration
PF_NEARUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NEARUSD,rankable_2023_2025,26297,Decimal
PF_NEARUSD,unknown_or_invalid,0,none
PF_NEIROETHUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NEIROETHUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_NEIROETHUSD,rankable_2023_2025,7530,Decimal
PF_NEIROETHUSD,unknown_or_invalid,0,none
PF_NEIROUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NEIROUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NEIROUSD,rankable_2023_2025,10756,Decimal
PF_NEIROUSD,unknown_or_invalid,0,none
PF_NEOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NEOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NEOUSD,rankable_2023_2025,14787,Decimal
PF_NEOUSD,unknown_or_invalid,0,none
PF_NIGHTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NIGHTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NIGHTUSD,rankable_2023_2025,466,Decimal
PF_NIGHTUSD,unknown_or_invalid,0,none
PF_NMRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NMRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NMRUSD,rankable_2023_2025,13084,Decimal
PF_NMRUSD,unknown_or_invalid,0,none
PF_NOTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NOTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_NOTUSD,rankable_2023_2025,12964,Decimal
PF_NOTUSD,unknown_or_invalid,0,none
PF_NTRNUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_NTRNUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_NTRNUSD,rankable_2023_2025,5226,Decimal
PF_NTRNUSD,unknown_or_invalid,0,none
PF_OCEANUSD,pre_rankable_before_2023_excluded,2291,Decimal_schema_only_not_calibration
PF_OCEANUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_OCEANUSD,rankable_2023_2025,12564,Decimal
PF_OCEANUSD,unknown_or_invalid,0,none
PF_OGNUSD,pre_rankable_before_2023_excluded,2417,Decimal_schema_only_not_calibration
PF_OGNUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OGNUSD,rankable_2023_2025,26297,Decimal
PF_OGNUSD,unknown_or_invalid,0,none
PF_OGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OGUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_OGUSD,rankable_2023_2025,2370,Decimal
PF_OGUSD,unknown_or_invalid,0,none
PF_OLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OLUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_OLUSD,rankable_2023_2025,7406,Decimal
PF_OLUSD,unknown_or_invalid,0,none
PF_OMGUSD,pre_rankable_before_2023_excluded,2711,Decimal_schema_only_not_calibration
PF_OMGUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_OMGUSD,rankable_2023_2025,18609,Decimal
PF_OMGUSD,unknown_or_invalid,0,none
PF_OMIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OMIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OMIUSD,rankable_2023_2025,204,Decimal
PF_OMIUSD,unknown_or_invalid,0,none
PF_OMNIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OMNIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_OMNIUSD,rankable_2023_2025,7433,Decimal
PF_OMNIUSD,unknown_or_invalid,0,none
PF_OMUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OMUSD,rankable_2023_2025,12409,Decimal
PF_OMUSD,unknown_or_invalid,0,none
PF_ONDOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ONDOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ONDOUSD,rankable_2023_2025,15097,Decimal
PF_ONDOUSD,unknown_or_invalid,0,none
PF_ONEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ONEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ONEUSD,rankable_2023_2025,7919,Decimal
PF_ONEUSD,unknown_or_invalid,0,none
PF_ONGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ONGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ONGUSD,rankable_2023_2025,9887,Decimal
PF_ONGUSD,unknown_or_invalid,0,none
PF_ONTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ONTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ONTUSD,rankable_2023_2025,9887,Decimal
PF_ONTUSD,unknown_or_invalid,0,none
PF_OPENUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OPENUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OPENUSD,rankable_2023_2025,1998,Decimal
PF_OPENUSD,unknown_or_invalid,0,none
PF_OPUSD,pre_rankable_before_2023_excluded,2955,Decimal_schema_only_not_calibration
PF_OPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OPUSD,rankable_2023_2025,26297,Decimal
PF_OPUSD,unknown_or_invalid,0,none
PF_ORCAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ORCAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ORCAUSD,rankable_2023_2025,9048,Decimal
PF_ORCAUSD,unknown_or_invalid,0,none
PF_ORDERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ORDERUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ORDERUSD,rankable_2023_2025,2166,Decimal
PF_ORDERUSD,unknown_or_invalid,0,none
PF_ORDIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ORDIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ORDIUSD,rankable_2023_2025,16972,Decimal
PF_ORDIUSD,unknown_or_invalid,0,none
PF_OXTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_OXTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_OXTUSD,rankable_2023_2025,10275,Decimal
PF_OXTUSD,unknown_or_invalid,0,none
PF_PAXGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PAXGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PAXGUSD,rankable_2023_2025,20835,Decimal
PF_PAXGUSD,unknown_or_invalid,0,none
PF_PEIPEIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PEIPEIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PEIPEIUSD,rankable_2023_2025,26,Decimal
PF_PEIPEIUSD,unknown_or_invalid,0,none
PF_PENDLEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PENDLEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PENDLEUSD,rankable_2023_2025,13947,Decimal
PF_PENDLEUSD,unknown_or_invalid,0,none
PF_PENGUUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PENGUUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PENGUUSD,rankable_2023_2025,9024,Decimal
PF_PENGUUSD,unknown_or_invalid,0,none
PF_PEOPLEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PEOPLEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PEOPLEUSD,rankable_2023_2025,13634,Decimal
PF_PEOPLEUSD,unknown_or_invalid,0,none
PF_PEPEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PEPEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PEPEUSD,rankable_2023_2025,22830,Decimal
PF_PEPEUSD,unknown_or_invalid,0,none
PF_PERPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PERPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PERPUSD,rankable_2023_2025,14115,Decimal
PF_PERPUSD,unknown_or_invalid,0,none
PF_PHAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PHAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PHAUSD,rankable_2023_2025,1052,Decimal
PF_PHAUSD,unknown_or_invalid,0,none
PF_PHBUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PHBUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PHBUSD,rankable_2023_2025,907,Decimal
PF_PHBUSD,unknown_or_invalid,0,none
PF_PIPPINUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PIPPINUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PIPPINUSD,rankable_2023_2025,6755,Decimal
PF_PIPPINUSD,unknown_or_invalid,0,none
PF_PIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
