feature,slice,state,n_bin0,n_bin9,mean_pnl_R_bin0,mean_pnl_R_bin9,delta_mean_pnl_R,time_rate_bin0,time_rate_bin9,delta_time_rate,mean_pnl_R_not_time_bin0,mean_pnl_R_not_time_bin9,delta_mean_pnl_R_not_time,spearman_pnl_R,spearman_time_rate,rank_abs_delta_pnl,rank_pnl_minus_time
rv_3d,S5_btcRisk_x_regimeUp,7,172,146,-0.6689280363456462,0.2048197755092656,0.8737478118549118,0.05813953488372093,0.2054794520547945,0.1473399171710736,-0.760934774773188,0.0676237253414513,0.8285585001146394,0.5636363636363636,0.9272727272727272,0.8737478118549118,0.800077853269375
don_dist_atr,S5_btcRisk_x_regimeUp,0,106,79,0.08487245967716418,-0.7881341863051257,-0.8730066459822898,0.19811320754716982,0.10126582278481013,-0.0968473847623597,-0.19873022820652023,-1.0179164722119751,-0.8191862440054549,-0.12727272727272726,-0.05454545454545454,0.8730066459822898,-0.82458295360111
btc_vol_regime_level,S3_funding_x_oi,3,118,64,0.02468784786618599,-0.8441561575831339,-0.8688440054493198,0.15254237288135594,0.15625,0.003707627118644058,-0.1107114622151626,-1.0999027615889758,-0.9891912993738132,-0.19047619047619052,0.38095238095238104,0.8688440054493198,-0.8706978190086418
atr_at_entry,S3_funding_x_oi,5,67,68,-1.0560248905196172,-0.18995058911727733,0.8660743014023399,0.1044776119402985,0.20588235294117646,0.10140474100087796,-1.2200788117328145,-0.5659697511967178,0.6541090605360967,-0.35,0.5333333333333333,0.8660743014023399,0.8153719309019009
atr_1h,S3_funding_x_oi,5,67,68,-1.0560248905196172,-0.18995058911727733,0.8660743014023399,0.1044776119402985,0.20588235294117646,0.10140474100087796,-1.2200788117328145,-0.5659697511967178,0.6541090605360967,-0.33333333333333337,0.4666666666666666,0.8660743014023399,0.8153719309019009
asset_macd_hist_1h,S3_funding_x_oi,2,53,77,0.008773292734293614,0.8693736892644486,0.860600396530155,0.33962264150943394,0.22077922077922077,-0.11884342073021317,-0.3033599972597422,0.8984921605369746,1.2018521577967167,0.5476190476190477,-0.38095238095238104,0.860600396530155,0.9200221068952615
asset_macd_signal_4h,S3_funding_x_oi,5,82,67,-0.9902836157861876,-0.13117769149746258,0.859105924288725,0.0975609756097561,0.19402985074626866,0.09646887513651256,-1.1551179754529877,-0.47328633624309907,0.6818316392098887,-0.016666666666666666,0.2833333333333333,0.859105924288725,0.8108714867204687
eth_oi_z_7d,S5_btcRisk_x_regimeUp,5,373,489,0.08366383625680615,0.9268861507419209,0.8432223144851148,0.26541554959785524,0.2331288343558282,-0.03228671524202703,-0.2914503936338632,0.8571888954488506,1.1486392890827137,0.49090909090909085,0.10303030303030303,0.8432223144851148,0.8593656721061282
eth_oi_z_7d,risk_on,1,373,489,0.08366383625680615,0.9268861507419209,0.8432223144851148,0.26541554959785524,0.2331288343558282,-0.03228671524202703,-0.2914503936338632,0.8571888954488506,1.1486392890827137,0.49090909090909085,0.10303030303030303,0.8432223144851148,0.8593656721061282
prebreak_congestion,S5_btcRisk_x_regimeUp,7,170,146,-0.6645623404593273,0.1758352974743454,0.8403976379336726,0.058823529411764705,0.21232876712328766,0.15350523771152297,-0.7574463071243185,0.033556960329640347,0.7910032674539589,0.6,0.9393939393939393,0.8403976379336726,0.7636450190779112
atr_pct,S5_btcRisk_x_regimeUp,7,203,125,-0.6556603953437312,0.18229487930988222,0.8379552746536134,0.06403940886699508,0.208,0.1439605911330049,-0.753148302948274,0.0517453725691688,0.8048936755174427,0.8424242424242423,0.9515151515151514,0.8379552746536134,0.765974979087111
atr_at_entry,S3_funding_x_oi,2,56,56,0.11665181502971635,0.935378854878112,0.8187270398483957,0.17857142857142858,0.2857142857142857,0.10714285714285712,-0.04569460695679845,1.1010195363996211,1.1467141433564196,-0.09090909090909088,0.4424242424242424,0.8187270398483957,0.7651556112769671
atr_1h,S3_funding_x_oi,2,56,56,0.11665181502971635,0.935378854878112,0.8187270398483957,0.17857142857142858,0.2857142857142857,0.10714285714285712,-0.04569460695679845,1.1010195363996211,1.1467141433564196,-0.17575757575757575,0.4424242424242424,0.8187270398483957,0.7651556112769671
prior_1d_ret,S1_regime_code_1d,0,51,128,-0.48714241696586597,0.32633126837034615,0.8134736853362121,0.0784313725490196,0.2578125,0.1793811274509804,-0.5567291127671469,0.14575053812931,0.7024796508964568,0.1515151515151515,0.5775102664960614,0.8134736853362121,0.7237831216107219
